508.7825	0.079
514.3475000000001	0.418
519.9125	0.12
525.4775000000001	0.08
531.0425	0.094
536.6075000000001	0.047
542.1725	0.017
547.7375000000001	0.014
553.3025	0.009
558.8675000000001	0.003
564.4325	0.009
569.9975000000001	0.007
575.5625	0.007
581.1275	0.01
586.6925	0.007
592.2575	0.009
597.8225	0.008
603.3875	0.018
608.9525	0.012
614.5175	0.015
620.0825	0.001
625.6475	0.006
631.2125000000001	0.001
636.7775	0.0
642.3425	0.0
647.9075	0.0
653.4725000000001	0.0
659.0375	0.0
664.6025000000001	0.0
670.1675	0.0
675.7325000000001	0.0
681.2975	0.0
686.8625000000001	0.0
692.4275	0.0
697.9925000000001	0.0
703.5575	0.0
709.1225000000001	0.0
714.6875	0.0
720.2525	0.0
725.8175000000001	0.0
731.3825	0.0
736.9475	0.0
742.5125	0.0
748.0775000000001	0.0
753.6425	0.0
759.2075	0.0
764.7725	0.0
770.3375000000001	0.0
775.9025	0.0
781.4675	0.0
787.0325	0.001
792.5975000000001	0.001
798.1625	0.0
803.7275	0.001
809.2925	0.0
814.8575000000001	0.0
820.4225000000001	0.0
825.9875000000001	0.0
831.5525	0.0
837.1175000000001	0.0
842.6825000000001	0.0
848.2475000000001	0.0
853.8125	0.0
859.3775	0.0
864.9425000000001	0.0
870.5075	0.0
876.0725	0.0
881.6375	0.0
887.2025000000001	0.0
892.7675	0.0
898.3325	0.0
903.8975	0.0
909.4625000000001	0.001
915.0275	0.0
920.5925	0.0
926.1575	0.0
931.7225000000001	0.0
937.2875000000001	0.0
942.8525000000001	0.001
948.4175	0.0
953.9825000000001	0.0
959.5475000000001	0.0
965.1125000000001	0.0
970.6775	0.0
976.2425000000001	0.0
981.8075000000001	0.0
987.3725000000001	0.0
992.9375	0.0
998.5025	0.0
1004.0675000000001	0.0
1009.6325	0.0
1015.1975	0.0
1020.7625	0.0
1026.3275	0.0
1031.8925	0.0
1037.4575	0.0
1043.0225	0.0
1048.5875	0.0
1054.1525000000001	0.0
1059.7175000000002	0.0
1065.2825	0.0
1070.8475	0.0
1076.4125	0.0
1081.9775	0.0
1087.5425	0.0
1093.1075	0.0
1098.6725000000001	0.0
1104.2375000000002	0.0
1109.8025000000002	0.0
1115.3675	0.0
1120.9325000000001	0.0
1126.4975	0.0
1132.0625	0.0
1137.6275	0.0
1143.1925	0.0
1148.7575000000002	0.0
1154.3225000000002	0.0
1159.8875	0.0
1165.4525	0.0
1171.0175	0.0
1176.5825	0.0
1182.1475	0.0
1187.7125	0.0
1193.2775000000001	0.0
1198.8425000000002	0.0
1204.4075	0.0
1209.9725	0.0
1215.5375	0.0
1221.1025	0.0
1226.6675	0.0
1232.2325	0.0
1237.7975000000001	0.0
1243.3625000000002	0.0
1248.9275000000002	0.0
1254.4925	0.0
1260.0575000000001	0.0
1265.6225	0.0
1271.1875	0.0
1276.7525	0.0
1282.3175	0.0
1287.8825000000002	0.0
1293.4475000000002	0.0
1299.0125	0.0
1304.5775	0.0
1310.1425	0.0
1315.7075	0.0
1321.2725	0.0
1326.8375	0.0
1332.4025000000001	0.0
1337.9675000000002	0.0
1343.5325000000003	0.0
1349.0975	0.0
1354.6625000000001	0.0
1360.2275	0.0
1365.7925	0.0
1371.3575	0.0
1376.9225000000001	0.0
1382.4875000000002	0.0
1388.0525000000002	0.0
1393.6175	0.0
1399.1825000000001	0.0
1404.7475	0.0
1410.3125	0.0
1415.8775	0.0
1421.4425	0.0
1427.0075000000002	0.0
1432.5725000000002	0.001
1438.1375	0.0
1443.7025	0.0
1449.2675	0.0
1454.8325	0.0
1460.3975	0.0
1465.9625	0.0
1471.5275000000001	0.0
1477.0925000000002	0.0
1482.6575000000003	0.0
1488.2225	0.0
1493.7875000000001	0.0
1499.3525	0.0
1504.9175	0.0
1510.4825	0.0
1516.0475000000001	0.001
1521.6125000000002	0.0
1527.1775000000002	0.0
1532.7425	0.0
1538.3075000000001	0.0
1543.8725000000002	0.0
1549.4375	0.0
1555.0025	0.0
1560.5675	0.0
1566.1325000000002	0.0
1571.6975	0.0
1577.2625	0.0
1582.8275	0.0
1588.3925000000002	0.001
1593.9575000000002	0.0
1599.5225	0.0
1605.0875	0.0
1610.6525000000001	0.0
1616.2175000000002	0.0
1621.7825	0.001
