497.3375	0.001
500.0125	0.0
502.6875	0.0
505.36249999999995	0.001
508.03749999999997	0.088
510.7125	0.214
513.3874999999999	0.081
516.0625	0.032
518.7375	0.028
521.4125	0.016
524.0875	0.019
526.7624999999999	0.021
529.4375	0.007
532.1125	0.003
534.7875	0.008
537.4625	0.003
540.1374999999999	0.005
542.8125	0.008
545.4875	0.007
548.1625	0.008
550.8375	0.005
553.5124999999999	0.004
556.1875	0.051
558.8625	0.046
561.5374999999999	0.025
564.2125	0.017
566.8874999999999	0.012
569.5625	0.009
572.2375	0.008
574.9124999999999	0.009
577.5875	0.003
580.2624999999999	0.006
582.9375	0.007
585.6125	0.003
588.2874999999999	0.01
590.9625	0.005
593.6374999999999	0.006
596.3125	0.007
598.9875	0.02
601.6624999999999	0.011
604.3375	0.021
607.0124999999999	0.013
609.6875	0.007
612.3625	0.019
615.0374999999999	0.031
617.7125	0.012
620.3874999999999	0.006
623.0625	0.015
625.7375	0.019
628.4124999999999	0.007
631.0875	0.008
633.7624999999999	0.003
636.4375	0.003
639.1125	0.003
641.7874999999999	0.003
644.4625	0.001
647.1374999999999	0.0
649.8125	0.0
652.4875	0.0
655.1624999999999	0.001
657.8375	0.001
660.5124999999999	0.001
663.1875	0.003
665.8625	0.0
668.5374999999999	0.0
671.2125	0.002
673.8874999999999	0.0
676.5625	0.0
679.2375	0.0
681.9124999999999	0.0
684.5875	0.0
687.2624999999999	0.0
689.9375	0.0
692.6125	0.0
695.2874999999999	0.0
697.9625	0.0
700.6374999999999	0.0
703.3125	0.0
705.9875	0.001
708.6624999999999	0.0
711.3375	0.0
714.0124999999999	0.001
716.6875	0.0
719.3625	0.0
722.0374999999999	0.0
724.7125	0.0
727.3874999999999	0.0
730.0625	0.002
732.7375	0.0
735.4124999999999	0.0
738.0875	0.001
740.7624999999999	0.0
743.4375	0.0
746.1125	0.0
748.7874999999999	0.0
751.4625	0.0
754.1374999999999	0.001
756.8125	0.0
759.4875	0.0
762.1624999999999	0.0
764.8375	0.0
767.5124999999999	0.0
770.1875	0.0
772.8625	0.0
775.5374999999999	0.0
778.2125	0.0
780.8874999999999	0.0
783.5625	0.0
786.2375	0.0
788.9124999999999	0.0
791.5875	0.0
794.2624999999999	0.0
796.9375	0.0
799.6125	0.0
802.2874999999999	0.0
804.9625	0.0
807.6374999999999	0.0
810.3125	0.0
812.9875	0.0
815.6624999999999	0.0
818.3375	0.0
821.0124999999999	0.0
823.6875	0.0
826.3625	0.0
829.0374999999999	0.0
831.7125	0.0
834.3874999999999	0.0
837.0625	0.0
839.7375	0.0
842.4124999999999	0.0
845.0875	0.0
847.7624999999999	0.0
850.4375	0.0
853.1125	0.0
855.7874999999999	0.0
858.4625	0.0
861.1374999999999	0.0
863.8125	0.0
866.4875	0.0
869.1624999999999	0.0
871.8375	0.0
874.5124999999999	0.0
877.1875	0.0
879.8625	0.0
882.5374999999999	0.0
885.2125	0.0
887.8874999999999	0.0
890.5625	0.0
893.2375	0.0
895.9124999999999	0.0
898.5875	0.0
901.2624999999999	0.0
903.9375	0.0
906.6125	0.0
909.2874999999999	0.0
911.9625	0.0
914.6374999999999	0.0
917.3125	0.0
919.9875	0.0
922.6624999999999	0.0
925.3375	0.0
928.0124999999999	0.0
930.6875	0.0
933.3625	0.0
936.0374999999999	0.0
938.7124999999999	0.0
941.3874999999999	0.0
944.0625	0.0
946.7375	0.0
949.4124999999999	0.0
952.0874999999999	0.0
954.7624999999999	0.0
957.4375	0.0
960.1125	0.0
962.7874999999999	0.0
965.4624999999999	0.0
968.1374999999999	0.0
970.8125	0.0
973.4875	0.0
976.1624999999999	0.0
978.8374999999999	0.0
981.5124999999999	0.0
984.1875	0.0
986.8625	0.0
989.5374999999999	0.0
992.2124999999999	0.0
994.8874999999999	0.0
997.5625	0.0
1000.2375	0.0
1002.9124999999999	0.0
1005.5874999999999	0.0
1008.2624999999999	0.0
1010.9374999999999	0.0
1013.6125	0.0
1016.2874999999999	0.0
1018.9625	0.0
1021.6374999999999	0.0
1024.3125	0.0
1026.9875	0.0
1029.6625	0.0
1032.3375	0.001
