506.575	0.011
507.72499999999997	0.033
508.875	0.072
510.025	0.054
511.175	0.049
512.325	0.036
513.475	0.057
514.625	0.028
515.775	0.019
516.925	0.032
518.075	0.033
519.225	0.034
520.375	0.047
521.525	0.07
522.675	0.025
523.825	0.03
524.975	0.038
526.125	0.024
527.275	0.018
528.425	0.031
529.575	0.049
530.725	0.018
531.875	0.016
533.025	0.017
534.175	0.016
535.3249999999999	0.012
536.475	0.032
537.625	0.007
538.775	0.002
539.925	0.005
541.075	0.006
542.225	0.009
543.375	0.005
544.525	0.009
545.675	0.003
546.825	0.001
547.975	0.004
549.125	0.003
550.275	0.004
551.425	0.004
552.575	0.0
553.725	0.004
554.875	0.002
556.025	0.0
557.175	0.0
558.3249999999999	0.001
559.475	0.002
560.625	0.0
561.775	0.001
562.925	0.001
564.0749999999999	0.0
565.225	0.0
566.375	0.0
567.525	0.0
568.675	0.001
569.8249999999999	0.001
570.975	0.001
572.125	0.0
573.275	0.001
574.425	0.001
575.575	0.002
576.725	0.001
577.875	0.002
579.025	0.003
580.175	0.0
581.325	0.001
582.475	0.001
583.625	0.001
584.775	0.0
585.925	0.0
587.075	0.0
588.225	0.0
589.375	0.0
590.525	0.0
591.675	0.0
592.825	0.0
593.975	0.001
595.125	0.0
596.275	0.001
597.425	0.0
598.575	0.001
599.725	0.0
600.875	0.0
602.025	0.0
603.175	0.0
604.3249999999999	0.0
605.475	0.0
606.625	0.0
607.775	0.0
608.925	0.0
610.0749999999999	0.0
611.225	0.0
612.375	0.0
613.525	0.0
614.675	0.0
615.8249999999999	0.001
616.975	0.0
618.125	0.0
619.275	0.001
620.425	0.0
621.5749999999999	0.0
622.725	0.0
623.875	0.0
625.025	0.0
626.175	0.0
627.3249999999999	0.0
628.475	0.0
629.625	0.001
630.775	0.001
631.925	0.001
633.0749999999999	0.0
634.225	0.0
635.375	0.0
636.525	0.0
637.675	0.0
638.825	0.0
639.9749999999999	0.0
641.125	0.0
642.275	0.0
643.425	0.0
644.575	0.0
645.7249999999999	0.0
646.875	0.0
648.025	0.0
649.175	0.0
650.325	0.0
651.4749999999999	0.0
652.625	0.0
653.775	0.0
654.925	0.0
656.075	0.0
657.2249999999999	0.0
658.375	0.0
659.525	0.0
660.675	0.0
661.825	0.0
662.9749999999999	0.0
664.125	0.0
665.275	0.0
666.425	0.0
667.575	0.0
668.7249999999999	0.0
669.875	0.001
671.025	0.0
672.175	0.0
673.325	0.0
674.4749999999999	0.0
675.625	0.0
676.775	0.0
677.925	0.0
679.075	0.0
680.2249999999999	0.0
681.375	0.0
682.525	0.0
683.675	0.0
684.825	0.0
685.9749999999999	0.0
687.125	0.0
688.275	0.0
689.425	0.0
690.575	0.0
691.7249999999999	0.0
692.875	0.0
694.025	0.0
695.175	0.0
696.3249999999999	0.0
697.4749999999999	0.0
698.625	0.0
699.775	0.0
700.925	0.0
702.0749999999999	0.0
703.2249999999999	0.0
704.375	0.0
705.525	0.0
706.675	0.0
707.8249999999999	0.0
708.9749999999999	0.0
710.125	0.0
711.275	0.0
712.425	0.0
713.5749999999999	0.0
714.7249999999999	0.0
715.875	0.0
717.025	0.0
718.175	0.0
719.3249999999999	0.0
720.4749999999999	0.0
721.625	0.0
722.775	0.0
723.925	0.0
725.0749999999999	0.0
726.2249999999999	0.0
727.375	0.0
728.525	0.0
729.675	0.0
730.8249999999999	0.0
731.9749999999999	0.0
733.125	0.0
734.275	0.0
735.425	0.0
736.5749999999999	0.001
